OG0000121	0.116088	0.0723265	0.0400804	
OG0000122	0.116088	0.0723265	0.0400804	
OG0000123	0.116088	0.0723265	0.0400804	
OG0000124	0.116088	0.0723265	0.0400804	
OG0000125	0.116088	0.0723265	0.0400804	
OG0000126	0.116088	0.0723265	0.0400804	
OG0000127	0.116088	0.0723265	0.0400804	
OG0000128	0.116088	0.0723265	0.0400804	
OG0000129	1.48661e-08	1.10374e-07	5.37636e-07	
OG0000131	1.28625e-06	4.24706e-06	1.02204e-05	
OG0000132	0.116088	0.0723265	0.0400804	
OG0000133	0.116088	0.0723265	0.0400804	
OG0000134	0.116088	0.0723265	0.0400804	
OG0000135	0.116088	0.0723265	0.0400804	
OG0000136	0.116088	0.0723265	0.0400804	
OG0000137	0.116088	0.0723265	0.0400804	
OG0000138	0.116088	0.0723265	0.0400804	
OG0000139	0.116088	0.0723265	0.0400804	
OG0000140	0.116088	0.0723265	0.0400804	
OG0000141	0.116088	0.0723265	0.0400804	
OG0000142	0.116088	0.0723265	0.0400804	
OG0000143	0.116088	0.0723265	0.0400804	
OG0000144	0.116088	0.0723265	0.0400804	
OG0000145	0.116088	0.0723265	0.0400804	
OG0000146	0.116088	0.0723265	0.0400804	
OG0000147	0.116088	0.0723265	0.0400804	
OG0000148	0.116088	0.0723265	0.0400804	
OG0000149	0.116088	0.0723265	0.0400804	
OG0000150	0.116088	0.0723265	0.0400804	
OG0000151	0.116088	0.0723265	0.0400804	
OG0000152	0.116088	0.0723265	0.0400804	
OG0000153	0.116088	0.0723265	0.0400804	
OG0000154	0.116088	0.0723265	0.0400804	
OG0000155	0.116088	0.0723265	0.0400804	
OG0000156	0.116088	0.0723265	0.0400804	
OG0000157	0.116088	0.0723265	0.0400804	
OG0000158	0.116088	0.0723265	0.0400804	
OG0000159	0.116088	0.0723265	0.0400804	
OG0000160	0.116088	0.0723265	0.0400804	
OG0000161	0.116088	0.0723265	0.0400804	
OG0000162	0.116088	0.0723265	0.0400804	
OG0000163	0.116088	0.0723265	0.0400804	
OG0000164	0.116088	0.0723265	0.0400804	
OG0000165	0.116088	0.0723265	0.0400804	
OG0000166	0.116088	0.0723265	0.0400804	
OG0000167	0.116088	0.0723265	0.0400804	
OG0000168	0.116088	0.0723265	0.0400804	
OG0000169	0.116088	0.0723265	0.0400804	
OG0000170	0.116088	0.0723265	0.0400804	
OG0000171	0.116088	0.0723265	0.0400804	
OG0000172	0.116088	0.0723265	0.0400804	
OG0000173	0.116088	0.0723265	0.0400804	
OG0000174	0.116088	0.0723265	0.0400804	
OG0000175	0.116088	0.0723265	0.0400804	
OG0000176	0.116088	0.0723265	0.0400804	
OG0000177	0.116088	0.0723265	0.0400804	
OG0000178	0.116088	0.0723265	0.0400804	
OG0000179	0.116088	0.0723265	0.0400804	
OG0000180	0.116088	0.0723265	0.0400804	
OG0000181	0.116088	0.0723265	0.0400804	
OG0000182	0.116088	0.0723265	0.0400804	
OG0000183	0.116088	0.0723265	0.0400804	
OG0000184	0.116088	0.0723265	0.0400804	
OG0000185	0.116088	0.0723265	0.0400804	
OG0000186	0.116088	0.0723265	0.0400804	
